RECORD,hbpermin,Pseg,PQseg,QRSseg,QRseg,QTseg,RSseg,STseg,Tseg,PTseg,ECGseg,QRtoQSdur,RStoQSdur,RRmean,PPmean,PQdis,PonQdis,PRdis,PonRdis,PSdis,PonSdis,PTdis,PonTdis,PToffdis,QRdis,QSdis,QTdis,QToffdis,RSdis,RTdis,RToffdis,STdis,SToffdis,PonToffdis,PonPQang,PQRang,QRSang,RSTang,STToffang,RRTot,NNTot,SDRR,IBIM,IBISD,SDSD,RMSSD,QRSarea,QRSperi,PQslope,QRslope,RSslope,STslope,NN50,pNN50,ECG_signal
516,100.5,0.0562616822429906,0.0905420560747664,0.0693084112149533,0.0349532710280374,0.163028037383178,0.0343551401869159,0.0937196261682243,0.104710280373832,0.253570093457944,0.337532710280374,NaN,NaN,149.757575757576,149.545454545455,24.5711277878964,31.7167419759551,34.4499947400648,41.5989885884761,44.05375497306,51.2008189862677,67.0153574570179,74.1667169743716,81.0911597488757,9.9469641493562,19.4854095734029,42.4580365898441,56.5322768952479,9.68749123628218,32.5845414804532,46.6592462423797,22.9804216976009,37.050584816779,88.2424452890913,NaN,NaN,NaN,NaN,NaN,67,106,39.0788094969487,134.688679245283,33.2062601083995,55.4635207156696,154.772364614891,13.1029188062051,39.1198649590413,-0.0306332395219344,NaN,NaN,0.0313920281079832,25,23.5849056603774,AFF
517,58.5,0.0486728971962617,0.0723738317757009,0.0416448598130841,0.0208971962616822,0.143214953271028,0.0207476635514019,0.101570093457944,0.131514018691589,0.215588785046729,0.305831775700935,NaN,NaN,255.315789473684,255.315789473684,13.0549146762623,16.3343992914707,13.0549146762623,16.3343992914707,13.0549146762623,16.3343992914707,40.7911828021718,44.0802384246731,61.7641399982126,0,0,27.8016325641996,48.7713968963415,0,27.8016325641996,48.7713968963415,27.8016325641996,48.7713968963415,65.0534078029723,NaN,NaN,NaN,NaN,1.68934332379067,39,106,5.34644625285114,172.38679245283,49.9924294561962,4.95295618981851,255.371762029605,0,0,-0.0916184799828293,NaN,NaN,0.0294329870645299,0,0,AFF
518,100.5,0.0562616822429906,0.0905420560747664,0.0693084112149533,0.0349532710280374,0.163028037383178,0.0343551401869159,0.0937196261682243,0.104710280373832,0.253570093457944,0.337532710280374,NaN,NaN,149.757575757576,149.545454545455,24.5711277878964,31.7167419759551,34.4499947400648,41.5989885884761,44.05375497306,51.2008189862677,67.0153574570179,74.1667169743716,81.0911597488757,9.9469641493562,19.4854095734029,42.4580365898441,56.5322768952479,9.68749123628218,32.5845414804532,46.6592462423797,22.9804216976009,37.050584816779,88.2424452890913,NaN,NaN,NaN,NaN,NaN,67,106,39.0788094969487,134.688679245283,33.2062601083995,55.4635207156696,154.772364614891,13.1029188062051,39.1198649590413,-0.0306332395219344,NaN,NaN,0.0313920281079832,25,23.5849056603774,AFF
519,79.5,0.0556635514018692,0.0665794392523364,0.0325981308411215,0.0162990654205607,0.133233644859813,0.0162990654205607,0.100635514018692,0.117158878504673,0.19981308411215,0.282990654205607,NaN,NaN,186.442307692308,186.442307692308,13.5110015820232,20.7501222798133,13.7225436889222,20.9616754399594,13.9533018307727,21.1924261075383,40.1753485108586,47.4427039051555,53.6172146252715,0.211884961036698,0.442307703155878,26.7213550093293,40.1612316435692,0.231092052256814,26.5098185623586,39.9497169600712,26.2790684868555,39.7189293201818,60.8849686274083,NaN,NaN,NaN,NaN,NaN,53,106,70.5828518784127,153.528301886792,54.8065063384408,81.6623471776253,199.355644707952,0.139834127694104,0.88528471644939,-0.0852504458391054,NaN,NaN,0.0268886077051647,23,21.6981132075472,AFF
520,105,0.0660934579439252,0.061607476635514,0.0204485981308411,0.0101682242990654,0.118728971962617,0.0102803738317757,0.0982803738317757,0.137046728971963,0.180336448598131,0.295028037383178,NaN,NaN,141.579710144928,141.579710144928,13.0686211327818,24.9137334133784,13.0686211327818,24.9137334133784,13.0686211327818,24.9137334133784,38.0322666791446,49.9275481870487,58.813472560537,0,0,25.0430257044102,45.8209588748141,0,25.0430257044102,45.8209588748141,25.0430257044102,45.8209588748141,70.7101513237101,8.13664824068892,NaN,NaN,NaN,NaN,70,106,4.67929697773491,129.169811320755,10.7513884920401,3.71762262650199,141.657015869061,0,0,-0.102654540638794,NaN,NaN,0.0334228370743083,0,0,AFF
521,75.8928571428571,0.0631775700934579,0.0941308411214953,0.0681495327102804,0.0335700934579439,0.163327102803738,0.0345794392523364,0.0951775700934579,0.103476635514019,0.257457943925234,0.344411214953271,0.00196160144866027,0.00203839855133973,195.98,195.98,30.0480524483481,37.563170873272,42.3245315328325,49.8466310853257,55.0645422063825,62.5821106579961,78.4600404109144,85.9801405413791,89.5202869734356,12.3466583120839,25.0202699093953,48.4239552319681,59.4816784881709,12.8081628991071,36.1461645151659,47.207459301947,23.4092826568933,34.463419841148,97.0400088760602,NaN,-7.21246564991243,11.7959223798204,-7.50024357045905,2.52564988645437,51,106,28.2230331467048,154.047169811321,34.8800792350605,30.3393551041922,198.001767668877,16.1310635707434,50.1750911205863,-0.0228447142519061,0.103435735602927,-0.10320591581818,0.0280803810703862,3,2.83018867924528,AFF
522,68.4523809523809,0.0522242990654206,0.102130841121495,0.0679626168224299,0.0337570093457944,0.165009345794393,0.0342056074766355,0.0970467289719626,0.11214953271028,0.267140186915888,0.356971962616822,0.0019895652173913,0.0020104347826087,218.511111111111,218.555555555556,34.693500501181,42.4246210787965,47.0949627233162,54.8291336190317,59.604669458331,67.3362945279676,84.0888915831638,91.8223165795084,96.5778747629946,12.4703830842588,24.9117685547498,49.4034318467144,61.8903765191754,12.60112308135,37.0073841621432,49.4969359719065,24.5007566063311,36.9827988734673,104.311113736953,1.78204079854808,-7.01531448960905,12.9274593127695,-8.62628313121155,2.48463748050703,46,106,3.54414836798927,163.933962264151,35.8043861873149,4.79211430415972,218.539851438283,17.5337985499642,49.9832747203586,-0.0162881187802246,0.106562289505851,-0.120055173811591,0.0310940994948915,0,0,AFF
523,59.5238095238095,0.0614579439252336,0.0890467289719626,0.0670280373831776,0.0328971962616822,0.16403738317757,0.0341308411214953,0.0970093457943925,0.109308411214953,0.253084112149533,0.349869158878505,0.00194683333333333,0.00205316666666667,251.128205128205,251.153846153846,25.9886742880426,34.3632506673158,37.8244183633648,46.2131909026858,50.2879017280328,58.6683696567028,74.7439536481463,83.1282522788661,91.2313986178384,11.9293089106446,24.3078811223023,48.7732983930621,65.2585135280355,12.5302399900543,36.9312251301884,53.4175429562779,24.46739205266,40.9509697579074,99.6153870046431,4.08985734449301,-8.65155679921297,12.7412015618582,-7.23761099400333,1.62449782812078,40,106,5.50607816675674,175.867924528302,45.9899204875559,7.57734814998952,251.188559269112,16.4770109914654,48.7674300230012,-0.0331570690399651,0.118413298167463,-0.104911771079116,0.0218011504430161,2,1.88679245283019,AFF
524,74.4047619047619,0.0671775700934579,0.080411214953271,0.0389158878504673,0.0191028037383178,0.134205607476636,0.0198130841121495,0.0952897196261682,0.105682242990654,0.214616822429907,0.300186915887851,NaN,NaN,199.469387755102,199.938775510204,22.809445830184,30.6054848245561,27.4407731168237,35.2392011421748,32.3788876989849,40.1759454905183,55.7575367740297,63.5920993537703,65.861651556317,4.66538236473859,9.57160474840226,33.0191031540981,43.1107389229366,4.96923623991604,28.3868180568427,38.480425582176,23.4504830354983,33.5398734711647,73.6939520911316,NaN,NaN,NaN,NaN,4.16519051548109,50,106,18.4469476937783,155.735849056604,32.4246675687614,29.0581015190065,200.320559430659,7.15125929169621,19.2062233530569,-0.0682027599757836,NaN,NaN,0.0426106164129518,4,3.77358490566038,AFF
525,81,0.0595514018691589,0.061607476635514,0.0204485981308411,0.0101682242990654,0.125233644859813,0.0102803738317757,0.104785046728972,0.118841121495327,0.186841121495327,0.27211214953271,NaN,NaN,183.094339622642,183.094339622642,13.0328130644558,20.9334323124726,13.0328130644558,20.9334323124726,13.0328130644558,20.9334323124726,41.3220993014036,49.2453320036187,52.5294752305084,0,0,28.3272240402075,39.5329630135459,0,28.3272240402075,39.5329630135459,28.3272240402075,39.5329630135459,60.4528529927536,NaN,NaN,NaN,NaN,NaN,54,106,48.1989838423159,149.245283018868,41.8445804477492,82.3409238270156,189.332192839155,0,0,-0.0702727958627342,NaN,NaN,0.021223157797535,12,11.3207547169811,AFF
526,81,0.062018691588785,0.0635514018691589,0.0204859813084112,0.0102056074766355,0.118691588785047,0.0102803738317757,0.0982056074766355,0.0985420560747663,0.182242990654206,0.260485981308411,NaN,NaN,184.452830188679,184.452830188679,14.066464308592,23.4905761340253,14.0851945525224,23.5094280639782,14.0851945525224,23.5094280639782,38.9841457198309,48.4914138516319,44.9509598969824,0.0188679245288286,0.0188679245288286,25.0488425137909,30.9937811926832,0,25.0299960944337,30.9749220214683,25.0299960944337,30.9749220214683,54.4528639544806,11.5992175648734,NaN,NaN,NaN,6.08316351119169,54,106,41.0717577471778,149.924528301887,38.1216004920972,64.9395827541571,188.970198309301,0,0.0377358490576571,-0.122347587172431,NaN,NaN,0.0489739954875839,23,21.6981132075472,AFF
527,69,0.0616448598130841,0.0622429906542056,0.0204859813084112,0.0102056074766355,0.118691588785047,0.0102803738317757,0.0982056074766355,0.101831775700935,0.180934579439252,0.261981308411215,NaN,NaN,216.377777777778,216.377777777778,13.3387329564538,22.7319455311751,13.360782340883,22.7541476578639,13.360782340883,22.7541476578639,38.247591083512,47.7342563965845,45.7855842752292,0.0222222238154924,0.0222222238154924,25.0543505775071,32.568370634711,0,25.0321518206866,32.5461566147199,25.0321518206866,32.5461566147199,55.2667032104853,12.3240068965554,NaN,NaN,NaN,5.60090127810373,46,106,31.6545863897504,162.962264150943,40.6477723982405,44.6770551424145,218.680944655806,0,0.0444444476309848,-0.13306054199071,NaN,NaN,0.0507052397513942,1,0.943396226415094,AFF
528,88.5,0.0517757009345794,0.0683364485981308,0.0413457943925234,0.0205607476635514,0.143065420560748,0.020785046728972,0.101719626168224,0.108299065420561,0.211401869158878,0.283775700934579,NaN,NaN,168.844827586207,168.827586206897,16.1465122031375,21.9694753330481,20.7643371158152,26.5893732767616,25.4367797244012,31.2611622591973,52.0173542784151,57.8448736126074,60.5863827144296,4.63132370290557,9.29331343886107,35.8816985597402,44.4496227340275,4.67963417992456,31.2610059000269,39.8293198446414,26.5885243396599,35.1563788371075,66.4138231572211,NaN,NaN,NaN,NaN,NaN,59,106,25.4536778211999,143.650943396226,26.6175824242635,38.6165498117038,170.752644246704,2.83941535288451,18.6042713216912,-0.0339854604529215,NaN,NaN,0.0126049673785418,18,16.9811320754717,AFF
529,94.5,0.0621308411214953,0.0829906542056075,0.0789532710280374,0.0412710280373832,0.170841121495327,0.0376822429906542,0.0918878504672897,0.0925607476635514,0.253831775700935,0.332672897196262,NaN,NaN,159,158.887096774194,22.0061670842327,30.0823229495702,35.1994644634084,43.2764467434617,46.8283569329692,54.9048403485632,69.1293907635284,77.2097245696917,79.1938391981958,13.2034540852339,24.822693318157,47.1305706792634,57.1944264553546,11.6426172223457,33.9371725282137,44.0019329528027,22.3098526995201,32.3724255465319,87.2742004027027,NaN,NaN,NaN,NaN,NaN,63,106,44.5974829320105,139.018867924528,37.5521516242452,64.8650222378493,165.136111992111,6.65030343930266,49.6687646257365,-0.0164708925342529,NaN,NaN,0.01608533869282,20,18.8679245283019,AFF
530,94.5,0.0543177570093458,0.0903551401869159,0.0721495327102804,0.0362242990654206,0.168299065420561,0.0359252336448598,0.0961495327102804,0.104747663551402,0.258654205607477,0.338130841121495,0.00201574545561469,0.00198425454438531,159.209677419355,159.145161290323,25.2278660402844,32.6140938371197,36.2759608569345,43.663167542233,47.1625551508266,54.5491362971199,71.2742194890095,78.6613166914531,82.1290898844167,11.0671734170634,21.9356331736685,46.0493262539198,56.9037000093192,10.9082488637576,35.0018540646337,45.8567667844679,24.1154890071371,34.9688126600018,89.5161360078313,NaN,-3.97754254955669,6.67753706433318,-4.20645590655134,1.13449667469393,63,106,43.1998869087432,139.141509433962,36.6028386751791,52.3010582946167,164.966516641721,7.13951284375267,43.9110554544895,-0.0127021856783512,0.0567899173918692,-0.0599114704154847,0.0135944391739289,25,23.5849056603774,AFF
531,57,0.0463551401869159,0.073196261682243,0.0408224299065421,0.0204485981308411,0.142056074766355,0.0203738317757009,0.101233644859813,0.136934579439252,0.215252336448598,0.309943925233645,NaN,NaN,260.756756756757,260.756756756757,13.076840885517,14.0967090107689,13.076840885517,14.0967090107689,13.076840885517,14.0967090107689,40.111572107591,41.1381601184982,68.3796416695711,0,0,27.1227317447398,55.3874322031227,0,27.1227317447398,55.3874322031227,27.1227317447398,55.3874322031227,69.406502799825,NaN,NaN,NaN,NaN,1.65708291974612,38,106,1.80697455680506,175.905660377358,50.3804598753932,2.73861278752583,260.763017606698,0,0,-0.108774699048474,NaN,NaN,0.0328829018103197,0,0,AFF
532,61.5,0.0432897196261682,0.0771588785046729,0.0730093457943925,0.0363364485981308,0.171364485981308,0.0366728971962617,0.0983551401869159,0.101158878504673,0.248523364485981,0.320336448598131,0.00197435650245831,0.00202564349754169,244.65,245.05,16.8720975528902,20.46974491078,27.9880485147217,31.5880781337368,39.4303573328162,43.0296471754041,64.5500112256242,68.150033835582,74.525111357791,11.2418842094899,22.5755444773105,47.7062154035579,57.6787821159454,11.5439871805685,36.5847921254104,46.5598285867488,25.1327437931155,35.103750925657,78.1250776642367,NaN,-11.4444122808321,15.5869931501981,-8.74079349972241,2.06472377802245,41,106,48.768611831792,171.405660377358,54.3116607202642,62.9823556269181,249.463424172763,17.4032964050039,45.3614158673688,-0.0555335669048738,0.145307280558633,-0.128460864839913,0.0248055452577202,17,16.0377358490566,AFF
533,61.5,0.0613831775700935,0.0714766355140187,0.038392523364486,0.0192523364485981,0.137420560747664,0.0191401869158878,0.0990280373831776,0.129570093457944,0.208897196261682,0.314018691588785,NaN,NaN,243.675,243.675,13.0682701877108,24.4650918679509,13.0682701877108,24.4650918679509,13.0682701877108,24.4650918679509,38.5783348895467,50.0250091849735,62.2519495906851,0,0,25.5884690118367,49.2578042807849,0,25.5884690118367,49.2578042807849,25.5884690118367,49.2578042807849,73.700002054541,8.33898964018568,NaN,NaN,NaN,NaN,41,106,3.16533963422568,171.037735849057,44.8752408916051,1.60128153805087,243.69555802271,0,0,-0.102314394544134,NaN,NaN,0.0324082765077256,0,0,AFF
534,100.099601593626,0.0525233644859813,0.0647476635514019,0.0290467289719626,0.0146168224299065,0.129607476635514,0.0144299065420561,0.100560747663551,0.135775700934579,0.194355140186916,0.290579439252336,NaN,NaN,149.757575757576,149.757575757576,14.3341439685171,19.8064853647673,16.1373426743749,21.6100716422519,17.8189140917214,23.2913788557458,43.7153068082237,49.2273412815228,63.5470520332665,1.81057402275101,3.48495168515596,29.4507933492818,49.2805811553184,1.69241411205876,27.6482033171249,47.4783969900277,25.9671830577093,45.7962692275295,69.060632239213,NaN,NaN,NaN,NaN,1.81133494746555,67,106,39.3581305781651,134.084905660377,33.5871109091557,56.267556103162,154.843126871663,2.19081502969487,6.98793981996574,-0.0926983292933236,NaN,NaN,0.0312389203808604,28,26.4150943396226,AFF
535,58.2669322709163,0.0586915887850467,0.0750280373831776,0.0540560747663551,0.0272897196261682,0.137981308411215,0.0267663551401869,0.0839252336448598,0.110953271028037,0.213009345794393,0.303700934579439,0.00204284604284604,0.00195715395715396,255.342105263158,255.315789473684,21.6921162577382,29.3720445189628,32.8238000021648,40.5088807823682,43.5067824287155,51.1882652913491,57.8158101958674,65.5000497204505,71.447504190211,11.2084646804505,21.8165812225692,36.1356123523011,49.7651670957621,10.7883731005858,25.0118907236123,38.6413654606405,14.334064052309,27.95480940651,79.1315807372808,2.46446957731674,-8.22674793256294,14.6388964415108,-10.8439441045144,3.48299165459666,39,106,5.20766800921322,171.792452830189,50.3597761497954,4.48730047972331,255.395204587549,15.2519835027331,43.8134190036055,-0.026895003987639,0.117243035867814,-0.139724710356543,0.0505044084360343,0,0,AFF
536,18,0.0558878504672897,0.0738691588785047,0.0490467289719626,0.0247102803738318,0.137869158878505,0.0243364485981308,0.0888224299065421,0.111700934579439,0.211738317757009,0.299551401869159,NaN,NaN,118.181818181818,117.727272727273,19.7637743021037,26.0116632271789,24.3086230436123,30.5573296227744,28.9455448828386,35.1936407967414,54.1833651602067,60.4546537640287,63.2744522823397,4.55379964674932,9.18231219218459,34.4617765551745,43.5497263862964,4.65081093707555,29.9167201797681,39.0054499284755,25.2831552193006,34.3696381560817,69.5455549635936,7.73556400773882,NaN,NaN,NaN,2.58005138926564,12,106,61.1745909550068,158.037735849057,23.6319139074807,68.6174904816549,133.076191436608,3.01431587280277,18.3869227760095,-0.0617841115811598,NaN,NaN,0.0279236980398425,4,3.77358490566038,AFF
537,70.5,0.0604485981308411,0.0781308411214953,0.0622429906542056,0.0311028037383178,0.140971962616822,0.0311401869158878,0.0787289719626168,0.103514018691589,0.219102803738318,0.30785046728972,0.00200370027752081,0.00199629972247919,210.978260869565,210.978260869565,22.2237464762581,29.416525461977,33.8793929402512,41.0749697223716,45.5084751502214,52.7017446655603,58.8698582727613,66.0657360591735,73.1739800278252,11.7294087834335,23.2853007648632,36.6590175122828,50.9583456889556,11.7529452309029,25.0080638529194,39.3149176685882,13.4115488627142,27.6849705098794,80.3695695472997,NaN,-7.94853823460361,14.8605935244607,-12.815079957133,5.6697326642339,47,106,5.96544079946713,161.650943396226,32.8870293899738,4.69988179520388,211.062580869936,17.6540171415298,46.7676547791996,-0.0239389190517394,0.115308446187526,-0.145592912749504,0.0792605974445605,1,0.943396226415094,AFF
538,156.872509960159,0.0509532710280374,0.0649719626168224,0.0150280373831776,0.00829906542056075,0.118317757009346,0.00672897196261682,0.103289719626168,0.116560747663551,0.183289719626168,0.246616822429907,NaN,NaN,95.1538461538462,95.1538461538462,16.3869765697271,21.3346973650231,18.5214234851371,23.4695149524816,20.252638481991,25.2005026361755,46.0212113321145,51.0001092985846,56.6559092675356,2.14082043888796,3.86604920435801,29.6937035612119,40.3242915661654,1.74527462239323,27.5597606277709,38.1908123828537,25.830900237735,36.4602912659693,61.6347312952506,NaN,NaN,NaN,NaN,NaN,105,106,22.3472461006725,95.1603773584906,22.2405770090077,31.0601749951992,97.7427943438996,2.22522780159798,7.75214426563919,-0.081104018216123,NaN,NaN,0.0326325122596614,30,28.3018867924528,AFF
539,67.2310756972112,0.0538317757009346,0.0822803738317757,0.0439252336448598,0.022803738317757,0.134168224299065,0.0211214953271028,0.0902429906542056,0.110056074766355,0.216448598130841,0.289682242990654,0.00203677353242571,0.00196322646757429,221.795454545455,221.75,28.2352388103784,35.4798435477502,39.3223246452392,46.5752246891319,50.0087853110724,57.2541850450215,67.6365392842387,74.8864413117834,80.4323265998267,11.1588113115033,21.7746097103325,39.4125952271247,52.2059734011351,10.7863596981279,28.3272193754418,41.1223968685622,17.6557635580857,30.4390518298185,87.6818274879495,3.38421714835498,-7.67235580448505,14.2748292701526,-10.7289893675384,3.55083973429512,45,106,13.9374895767667,149.77358490566,47.487516773009,13.3543056621738,222.232934716543,14.8212219512425,43.7197807199636,-0.0238613029766155,0.110510761808557,-0.140013737729721,0.0482108332507523,1,0.943396226415094,AFF
540,100.5,0.0608224299065421,0.0538317757009346,0.00381308411214953,0.00224299065420561,0.105457943925234,0.00157009345794393,0.101644859813084,0.159327102803738,0.159289719626168,0.276822429906542,NaN,NaN,147.227272727273,147.227272727273,13.0583208533854,22.9565510937801,13.0733909899623,22.9716925199711,13.0733909899623,22.9716925199711,38.0036732608827,47.9545566499363,64.7138240599512,0.0151515151569084,0.0151515151569084,25.0297626160273,51.7353571209778,0,25.0146183280482,51.7202074665828,25.0146183280482,51.7202074665828,74.6666722248562,8.92808415773355,NaN,NaN,NaN,1.8291712455018,67,106,3.53679984845681,128.490566037736,15.1172643748144,3.07499939866257,147.269748379899,0,0.0303030303138168,-0.106380012076369,NaN,NaN,0.0341497603007666,0,0,AFF
541,69,0.0475514018691589,0.0538691588785047,0.00377570093457944,0.00220560747663551,0.105420560747664,0.00157009345794393,0.101644859813084,0.119028037383178,0.159289719626168,0.223214953271028,NaN,NaN,215.777777777778,215.777777777778,13.0800171457382,15.046675004482,13.0800171457382,15.046675004482,13.0800171457382,15.046675004482,38.0033451071442,39.9805158831088,41.3590928885839,0,0,25.017689843096,28.3699866111573,0,25.017689843096,28.3699866111573,25.017689843096,28.3699866111573,43.3362259996285,NaN,NaN,NaN,NaN,2.77652507899031,46,106,3.53954729615644,157.471698113208,38.2405580554372,4.58257569495584,215.806806606691,0,0,-0.110834108975668,NaN,NaN,0.0375362417412951,0,0,AFF
542,60,0.0533084112149533,0.0538317757009346,0.00381308411214953,0.00224299065420561,0.107214953271028,0.00157009345794393,0.103401869158879,0.123514018691589,0.161046728971963,0.232,NaN,NaN,249.871794871795,249.871794871795,13.066910098196,17.4614028551378,13.0923661904011,17.4870126190532,13.0923661904011,17.4870126190532,39.1589432512899,43.6154045763874,44.1590836361116,0.0256410266660678,0.0256410266660678,26.1957058191728,31.1917099335369,0,26.1700781722951,31.1660773511261,26.1700781722951,31.1660773511261,48.6154484570749,14.5719967042954,NaN,NaN,NaN,2.56878699955278,40,106,5.44990937200341,169.896226415094,48.8541005174038,7.25175496955766,249.931221308214,0,0.0512820533321357,-0.119403263354582,NaN,NaN,0.035183355362657,1,0.943396226415094,AFF
543,73.5,0.0587289719626168,0.0541682242990654,0.00497196261682243,0.00295327102803738,0.106504672897196,0.00201869158878505,0.101532710280374,0.116523364485981,0.160672897196262,0.237682242990654,NaN,NaN,204.479166666667,204.479166666667,13.2751356649609,22.1041153187181,13.6913133450385,22.5208185621487,13.941356552892,22.770796311507,38.7738399752595,47.6882294453616,44.5695202756636,0.41715010001185,0.666791887227367,25.6331359709137,31.4088633261208,0.251891659578465,25.2164613933629,30.9923584776041,24.9671912684189,30.7423946804959,53.4791991034946,12.0445421100567,NaN,NaN,NaN,5.92630937897602,49,106,5.6494453390478,154.216981132075,34.1974336704801,7.33681687429839,204.557194528409,0.372973124966492,1.33583364681768,-0.128588618358005,NaN,NaN,0.0487852832803829,1,0.943396226415094,AFF
544,75,0.0608598130841121,0.0678130841121495,0.0457570093457944,0.0236635514018692,0.145981308411215,0.0220934579439252,0.100224299065421,0.122056074766355,0.213794392523364,0.296,0.00204378693769998,0.00195621306230002,201.448979591837,201.816326530612,20.5012705622263,28.9233241460291,31.9668956800841,40.396348204903,42.9441008924023,51.3702294746985,67.1633220865941,75.5918674823211,76.6532484635745,11.5494693829187,22.4491683663861,46.6771370523644,56.1654918641558,11.0646611085171,35.2127347420818,44.7022403676956,24.2318751935187,33.7181357962139,85.0816510891462,NaN,-8.64667175553631,13.808977277598,-8.51296072942769,2.00676439772018,50,106,40.1105926385526,153.367924528302,42.7742387307049,72.1077993161782,205.403386097718,15.2462995408781,45.0632988578219,-0.0336782349018909,0.117806808661968,-0.124411703735671,0.0248225299881271,11,10.377358490566,AFF
545,72,0.0609345794392523,0.0604485981308411,0.0169719626168224,0.00945794392523364,0.116635514018692,0.00751401869158879,0.0996635514018692,0.113906542056075,0.177084112149533,0.255738317757009,NaN,NaN,209.425531914894,209.446808510638,16.3068298295362,25.1224883174163,19.5628313568882,28.3790408800268,22.1803487313187,30.9957784724292,46.1100556932577,55.0008628377983,53.0711078499103,3.26244302380962,5.87357926992317,29.9180160558205,36.8613536303695,2.63853350330982,26.661945565179,33.6077725908671,24.0539612694154,30.9910867784287,61.9574808637157,10.6021272296062,NaN,NaN,NaN,6.01140878440483,48,106,9.05948352492255,156.858490566038,35.6881065505024,14.9133128382316,209.621391226121,4.32762244852331,11.7745557970426,-0.108370620815041,NaN,NaN,0.052261525413668,8,7.54716981132075,AFF
546,87,0.0518878504672897,0.0768598130841121,0.0469532710280374,0.0242242990654206,0.133607476635514,0.0227289719626168,0.0866542056074766,0.104822429906542,0.210467289719626,0.282317757009346,NaN,NaN,171.912280701754,172.421052631579,23.8340686742491,31.1971817263023,33.9919317518807,41.3595472389051,43.7454293028567,51.1102627268683,61.8773398493155,69.245718383452,70.2458595752112,10.2289003798547,19.9137414751598,38.0568208292885,46.4232066539338,9.85637162443525,27.9037351816223,36.2727871501453,18.1576295110955,26.5166685709202,77.6140474215898,NaN,NaN,NaN,NaN,3.75869142998805,58,106,27.8103102815538,141.754716981132,30.225319633368,43.1882411186004,174.147195251704,13.4778079740635,39.9990134794498,-0.0308627611891879,NaN,NaN,0.0443255947707228,20,18.8679245283019,AFF
547,102,0.0524485981308411,0.0554018691588785,0.00758878504672897,0.00418691588785047,0.117457943925234,0.0034018691588785,0.109869158878505,0.122616822429907,0.172859813084112,0.242317757009346,NaN,NaN,146.029850746269,146.029850746269,13.6247039390795,19.8119634393188,14.4157837000568,20.6032183182055,15.1470244561049,21.3343576377052,43.4482211524482,49.6419325156286,54.7914519196212,0.794326865373216,1.52244805952264,29.8385699815364,41.1810062518534,0.736001928576593,29.047656691886,40.3903184864371,28.3167072426676,39.6588204181806,60.9851683399848,NaN,NaN,NaN,NaN,NaN,68,106,25.3618412093831,128.339622641509,24.7007228957645,37.6688759438881,148.215857108838,0.949900013664417,3.05277685347245,-0.0434328620660338,NaN,NaN,0.014848293961504,16,15.0943396226415,AFF
548,81,0.0581682242990654,0.0827289719626168,0.0498691588785047,0.0255327102803738,0.150280373831776,0.0243364485981308,0.100411214953271,0.117981308411215,0.233009345794393,0.312859813084112,0.00202581369248036,0.00197418630751964,183.509433962264,183.433962264151,26.8341345243916,35.1722029122138,37.929948446262,46.2695363251018,48.7391176281577,57.0777594520161,72.1320873736762,80.4717281503493,85.8302317337533,11.1475233262148,21.9060842982134,45.3041994328137,59.0011986979271,10.8770680251366,34.2135984525039,47.9112272679628,23.4037604727156,37.0977891774419,94.1698194049382,NaN,-6.51299045487008,11.7817298142121,-7.72106257667629,NaN,54,106,42.5093209053091,148.018867924528,39.3435418552306,61.6868253606629,188.368667025546,12.3844658783352,43.9306756495648,-0.017061065761512,0.0969418137510715,-0.109472409898265,0.0257512066843567,22,20.7547169811321,AFF
549,57,0.0684485981308411,0.0807476635514019,0.0489719626168224,0.0250841121495327,0.153308411214953,0.0238878504672897,0.104336448598131,0.119738317757009,0.234056074766355,0.317719626168224,NaN,NaN,259.135135135135,259.162162162162,25.5749144176769,37.9762583117932,36.3072879354686,48.7107176972695,46.7627982824917,59.1653202469767,72.7027608164519,85.1081613695055,84.4595924269911,10.8116309018004,21.1894907411436,47.1388192444548,58.8938604401708,10.5579397120238,36.4141627268713,48.1704957153057,25.9553509561216,37.7073426319302,96.8648682076738,NaN,NaN,NaN,NaN,2.06091941795056,38,106,22.8829715540596,173.650943396226,52.5314930215554,39.4992088528365,260.143515484528,15.4552697977211,42.5590613549677,-0.0240573042729839,NaN,NaN,0.026819802191099,2,1.88679245283019,AFF
550,64.5,0.0546542056074766,0.060411214953271,0.0146168224299065,0.00773831775700935,0.118542056074766,0.0068785046728972,0.10392523364486,0.127551401869159,0.178953271028037,0.256,NaN,NaN,234.785714285714,234.785714285714,13.0791229336148,17.9302808588063,13.0791229336148,17.9302808588063,13.0791229336148,17.9302808588063,38.2415773660343,43.1428894114569,53.4072574032144,0,0,25.2549469902901,40.416978898489,0,25.2549469902901,40.416978898489,25.2549469902901,40.416978898489,58.3095516515558,12.1160094580625,NaN,NaN,NaN,2.30170417052253,43,106,41.2677296468328,168.179245283019,49.5558158976769,61.0153529016141,238.384892857868,0,0,-0.110381494605485,NaN,NaN,0.0364891899947075,15,14.1509433962264,AFF
